1485.5018311054446	-1073.696290886961	0.0
1485.1740723160328	-1074.1141375675797	0.0
1484.8033447762718	-1074.5887469453737	0.0
1484.470336965518	-1075.014161982108	0.0
1484.0847168480977	-1075.5067156944424	0.0
1483.568969776854	-1076.165651240386	0.0
1483.0830078627332	-1076.786500849761	0.0
1482.683105518343	-1077.2973651052453	0.0
1482.091430714936	-1078.053102412261	0.0
1481.343017629115	-1079.009401240386	0.0
1480.6901855975157	-1079.842897334136	0.0
1480.0814209489035	-1080.6207293658517	0.0
1479.7105713406927	-1081.092164910864	0.0
1479.3779297387227	-1081.5163592481986	0.0
1479.06152348849	-1081.9412860055454	0.0
1478.744506886229	-1082.3621844453737	0.0
1478.4250488786492	-1082.7828387385234	0.0
1478.1123047387227	-1083.195436393842	0.0
1477.7990723166731	-1083.608522332739	0.0
1477.4959717302117	-1084.0084246769547	0.0
1477.1785889173043	-1084.4274920606986	0.0
1476.8465576684102	-1084.865602412261	0.0
1476.5375977070653	-1085.2734393253922	0.0
1475.8228760270867	-1086.2166766291484	0.0
1475.298828176572	-1086.9079608125612	0.0
1474.9407959489617	-1087.3803729186766	0.0
1474.6112061057356	-1087.8153094411828	0.0
1474.0961914577056	-1088.494996942114	0.0
1473.503662160132	-1089.2768572941422	0.0
1473.0970459486125	-1089.813234246336	0.0
1472.3872070809593	-1090.749269403983	0.0
1472.0731201684102	-1091.163820185233	0.0
1471.5189209483797	-1091.8948992877267	0.0
1470.9803467312595	-1092.605470575858	0.0
1470.4334717302117	-1093.3267840505578	0.0
1469.9133301292313	-1094.0125750666484	0.0
1469.3371582536492	-1094.7720965491608	0.0
1468.7365723158	-1095.563844599761	0.0
1468.1574707533	-1096.3273944049142	0.0
1467.5626221203129	-1097.1108416705392	0.0
1466.9442139167804	-1097.9248065114953	0.0
1465.8084717302117	-1099.421388541814	0.0
1465.2755127469427	-1100.123536982108	0.0
1464.5400391127914	-1101.0927752628922	0.0
1463.6813965358306	-1102.224122919608	0.0
1462.933471729455	-1103.2095965505578	0.0
1462.3785400895285	-1103.940553582739	0.0
1461.3659668467008	-1105.2741717468016	0.0
1460.7764893082203	-1106.0502947964706	0.0
1460.0041504411492	-1107.0683611999266	0.0
1459.3984375504078	-1107.8663348332047	0.0
1458.9830322772032	-1108.413942257408	0.0
1457.996826221468	-1109.7143572936766	0.0
1457.1469727068325	-1110.8339862017892	0.0
1456.3629150901106	-1111.8667010413483	0.0
1455.5460205576383	-1112.9423846388236	0.0
1454.7250977062504	-1114.0234393263236	0.0
1453.875854541664	-1115.142091671005	0.0
1452.9479980965843	-1116.3642596392892	0.0
1452.0876465354813	-1117.4976824899204	0.0
1451.2039795418968	-1118.6627215505578	0.0
1450.3001709496602	-1119.8546160836704	0.0
1449.4174805196817	-1121.0180682316422	0.0
1448.6201172388392	-1122.0693377624266	0.0
1447.87707524508	-1123.048219598364	0.0
1446.8332520043477	-1124.4240740905516	0.0
1445.6390381374513	-1125.9986590524204	0.0
1444.6513672389556	-1127.3022479177453	0.0
1443.9113770045224	-1128.2788104191422	0.0
1442.6840820821817	-1129.897340694908	0.0
1441.7465820818907	-1131.1339129596017	0.0
1441.0206299329875	-1132.0914324885234	0.0
1440.3162842300371	-1133.020143426489	0.0
1439.2612305184593	-1134.4112567049451	0.0
1438.6955566920806	-1135.157228386961	0.0
1437.7099609886645	-1136.456178581342	0.0
1436.483398487093	-1138.0733660846017	0.0
1435.6269531744765	-1139.203004756011	0.0
1434.7572021983215	-1140.3499774080701	0.0
1433.919799856434	-1141.4539813166484	0.0
1433.093383839936	-1142.5438250680454	0.0
1432.29638676974	-1143.5948504572734	0.0
1431.4906006374513	-1144.6574725280516	0.0
1430.9654541526106	-1145.349855340086	0.0
1430.1331787614617	-1146.4475115942769	0.0
1429.2572022000677	-1147.6027850266546	0.0
1428.0620117699727	-1149.1788348336704	0.0
1427.3233643076383	-1150.1529559288174	0.0
1426.3697510275524	-1151.411012568511	0.0
1425.6942139171297	-1152.3013934236951	0.0
1424.482788137626	-1153.8995379586704	0.0
1423.504394582822	-1155.1900653033517	0.0
1422.7760010275524	-1156.1506365919486	0.0
1421.5908203635481	-1157.714357296005	0.0
1420.443603567197	-1159.227296747733	0.0
1419.5417480975157	-1160.418336784467	0.0
1418.537475635705	-1161.7427996736951	0.0
1417.595825245604	-1162.9852313180454	0.0
1416.6466064949054	-1164.2365740905516	0.0
1415.6044922377914	-1165.610475457739	0.0
1414.5720215344336	-1166.9718035785481	0.0
1413.5587158699054	-1168.308351435233	0.0
1412.9117432154599	-1169.16186706163	0.0
1411.4898682136554	-1171.0371111975983	0.0
1410.8281250499422	-1171.9100360022858	0.0
1409.5257568864617	-1173.6275652991608	0.0
1408.3945313002914	-1175.1196307325736	0.0
1407.4758301289985	-1176.331056513358	0.0
1406.075439503882	-1178.177980340086	0.0
1404.9477539579966	-1179.664674675092	0.0
1404.0195313013392	-1180.8887957679108	0.0
1402.5437012221082	-1182.8348406930454	0.0
1401.6077881357633	-1184.0686053391546	0.0
1400.3103027840843	-1185.779420768842	0.0
1399.432128956134	-1186.9375018267892	0.0
1398.109008839121	-1188.6817645197734	0.0
1397.3765869654599	-1189.6475848332047	0.0
1396.1196289579384	-1191.3048113943078	0.0
1394.9453125505825	-1192.8530291700736	0.0
1393.7817383309593	-1194.3868426429108	0.0
1392.507690479746	-1196.065919794608	0.0
1391.2792969263974	-1197.6851824894547	0.0
1390.0839844260481	-1199.2603778005578	0.0
1388.8776855971664	-1200.850587763358	0.0
1387.6545410658	-1202.4598406916484	0.0
1386.4001465354813	-1204.09839049913	0.0
1385.1563721209532	-1205.7144793635234	0.0
1384.0706787616364	-1207.133424677886	0.0
1383.138183643343	-1208.3575457748957	0.0
1381.7514648954384	-1210.184327994939	0.0
1380.7269287625677	-1211.5358905005269	0.0
1379.0125732920715	-1213.7962664715014	0.0
1377.9621582533	-1215.181276238989	0.0
1376.9804688011063	-1216.474489128217	0.0
1375.5632324733888	-1218.3414324857295	0.0
1373.9819336452056	-1220.4251727238297	0.0
1373.10839848849	-1221.5759295583703	0.0
1372.3497314966517	-1222.57495299913	0.0
1371.588134816906	-1223.5780047578737	0.0
1370.072265675175	-1225.5731219411828	0.0
1368.7800293469336	-1227.272828973364	0.0
1367.6525879417313	-1228.734254753217	0.0
1366.5367432151106	-1230.1737078805454	0.0
1365.3497314949636	-1231.703737177886	0.0
1364.2097168475739	-1233.1735858093016	0.0
1363.0991211432265	-1234.6060809269547	0.0
1362.0058594249422	-1236.0161151047796	0.0
1360.8906250516884	-1237.4555682325736	0.0
1359.8178711442742	-1238.8396014333703	0.0
1358.6162109874422	-1240.3901385450736	0.0
1357.683715871186	-1241.5932635422796	0.0
1356.132446339936	-1243.5947283864953	0.0
1355.1945801281836	-1244.8051776047796	0.0
1354.0158691921388	-1246.3267840524204	0.0
1353.1250000505242	-1247.477174676489	0.0
1351.6311035664985	-1249.4066180340014	0.0
1350.7324219250586	-1250.5675067096017	0.0
1349.4511719258735	-1252.2268084660172	0.0
1348.8444824727485	-1253.0000018235296	0.0
1348.1680908704293	-1253.8486346378922	0.0
1347.0186768084532	-1255.2812518263236	0.0
1346.0026855968172	-1256.545045771636	0.0
1344.9133301292313	-1257.9007586627267	0.0
1343.864135793934	-1259.2071551457047	0.0
1342.8486328630242	-1260.4722918611951	0.0
1341.8292236841517	-1261.7424334674142	0.0
1341.1839600115782	-1262.546388544608	0.0
1340.1760254412657	-1263.802614129614	0.0
1339.139892629406	-1265.0936297564767	0.0
1338.0983887218172	-1266.3914813138545	0.0
1337.1027832542313	-1267.6312274131924	0.0
1336.1656494648778	-1268.7978533906862	0.0
1335.340576221468	-1269.8253192054108	0.0
1334.2043457543477	-1271.2399920569733	0.0
1332.8808594261063	-1272.8884295620956	0.0
1332.0438232931774	-1273.9310321006924	0.0
1330.9448242690414	-1275.2995623708703	0.0
1330.0620117686922	-1276.399171743542	0.0
1328.6914063008735	-1278.1070574880578	0.0
1327.884765675175	-1279.1118182297796	0.0
1326.4356689968845	-1280.9168719402514	0.0
1325.390136768343	-1282.218873893842	0.0
1324.4682617686922	-1283.3675555367954	0.0
1323.570068410132	-1284.4866961590014	0.0
1322.6169434108306	-1285.6743182316422	0.0
1322.030273487384	-1286.4052752628922	0.0
1321.110473684559	-1287.5515154954046	0.0
1320.1998291525524	-1288.686647332739	0.0
1318.9938965344336	-1290.189454949461	0.0
1318.1029053236125	-1291.298585807439	0.0
1317.5330811049207	-1292.0054949913174	0.0
1316.6754150904017	-1293.109987177886	0.0
1315.7650146994274	-1294.3184832674451	0.0
1315.1066895032418	-1295.196046747733	0.0
1313.9990234880242	-1296.6722430340014	0.0
1313.288696338539	-1297.617799677886	0.0
1312.3891602063086	-1298.8144549499266	0.0
1311.2994385277852	-1300.2640399090014	0.0
1310.576782276621	-1301.2253436218016	0.0
1309.7011719263392	-1302.3902606121264	0.0
1309.069580128882	-1303.230470575858	0.0
1308.6420898944489	-1303.799318229314	0.0
1307.9395752452547	-1304.73364440538	0.0
1307.1470947761554	-1305.7882098294795	0.0
1306.3916016139556	-1306.793214716483	0.0
1305.653320362093	-1307.7752703777514	0.0
1304.6301270042313	-1309.1367205749266	0.0
1303.902954152145	-1310.104127802886	0.0
1303.4215088390629	-1310.7446307302453	0.0
1302.639038136229	-1311.7860125675797	0.0
1301.8911133330548	-1312.7861346337013	0.0
1301.1741943858797	-1313.7176531897858	0.0
1300.4609375514556	-1314.623048699461	0.0
1299.7065430185176	-1315.578493035864	0.0
1298.9332275892957	-1316.558229362592	0.0
1297.904541066615	-1317.8632830725983	0.0
1297.2521973169642	-1318.6912860022858	0.0
1296.5400391133735	-1319.5952166686766	0.0
1295.6296387225739	-1320.7511004596017	0.0
1295.08447270724	-1321.4432391333394	0.0
1294.3216553240782	-1322.4117449880578	0.0
1293.3228760281927	-1323.6787127642892	0.0
1292.5214844255242	-1324.6951922550797	0.0
1292.1192627450218	-1325.205324091483	0.0
1291.1104736826383	-1326.4851092444733	0.0
1290.2526855967008	-1327.572755730711	0.0
1289.467529348447	-1328.5675067068078	0.0
1288.477417043876	-1329.8219012385234	0.0
1287.7523193861707	-1330.7403582707047	0.0
1286.9145508318907	-1331.80102721788	0.0
1286.0084229029599	-1332.9477557297796	0.0
1285.1697998546297	-1334.008790886961	0.0
1284.2750244652852	-1335.1403826847672	0.0
1283.4342041517957	-1336.2036151052453	0.0
1282.8883057145285	-1336.8941668644547	0.0
1281.8048096213024	-1338.2647723322734	0.0
1280.482421926572	-1339.9389666672796	0.0
1279.7537842295133	-1340.8764666705392	0.0
1279.0855713394703	-1341.738649285864	0.0
1278.1684570825892	-1342.922609246336	0.0
1277.0959473165567	-1344.3063983106986	0.0
1276.4399414570653	-1345.152711787261	0.0
1275.7707520037657	-1346.0157488961704	0.0
1274.892211964936	-1347.1491717440076	0.0
1274.4605713403434	-1347.7059344416484	0.0
1273.7567139185849	-1348.614015497733	0.0
1272.9412842296879	-1349.665651240386	0.0
1272.1981201685267	-1350.6394061204046	0.0
1271.450195363257	-1351.6218279986642	0.0
1270.7226563009317	-1352.5776385422796	0.0
1269.9915771994274	-1353.537721552886	0.0
1269.2576904812595	-1354.5014666677453	0.0
1268.5107422391884	-1355.482057487592	0.0
1267.7828369647032	-1356.4377459641546	0.0
1267.0460205591517	-1357.4044207679108	0.0
1266.269775440218	-1358.4229754609987	0.0
1265.4929199721664	-1359.441774288658	0.0
1264.823608447914	-1360.3190936222672	0.0
1264.0463867688086	-1361.3381365910172	0.0
1262.979980518925	-1362.736452018842	0.0
1262.3281250504078	-1363.590700065717	0.0
1261.4332275902852	-1364.763063348364	0.0
1260.7668457536492	-1365.635255729314	0.0
1259.6490479022032	-1367.1049822955392	0.0
1258.9764404798043	-1368.0091570978984	0.0
1258.0843506356468	-1369.212770382408	0.0
1257.3901367702638	-1370.14966003038	0.0
1256.9692383307847	-1370.7176531939767	0.0
1255.9527588387718	-1372.0889910836704	0.0
1255.127075245604	-1373.202394402586	0.0
1254.3597412616364	-1374.2376727238297	0.0
1253.6007080576383	-1375.261110226158	0.0
1252.5438232925953	-1376.6871356149204	0.0
1252.040527393925	-1377.3658465505578	0.0
1251.2752686055028	-1378.3979510464706	0.0
1250.1510010270285	-1379.9136981135234	0.0
1249.6287842304446	-1380.6173113961704	0.0
1248.5184326667804	-1382.1131610041484	0.0
1247.9874268092099	-1382.8286151080392	0.0
1246.956420947914	-1384.217164913658	0.0
1246.027954151621	-1385.4670428433456	0.0
1244.7928467305028	-1387.1292742867954	0.0
1244.0944824733888	-1388.0686053405516	0.0
1243.311401418876	-1389.1218279972672	0.0
1242.3782959486707	-1390.3762225327082	0.0
1241.2233887225157	-1391.928346554283	0.0
1240.2943115746602	-1393.1763934255578	0.0
1238.941650442197	-1394.992677607108	0.0
1237.7042236825218	-1396.653810416814	0.0
1236.712524465751	-1397.9843768239953	0.0
1235.168335012102	-1400.0554217472672	0.0
1234.213378957007	-1401.3356951843016	0.0
1233.2476807156345	-1402.6302508488297	0.0
1232.2083740738453	-1404.0228289705701	0.0
1231.1301270039985	-1405.4675311231986	0.0
1230.123657276621	-1406.815553581342	0.0
1229.0894775894121	-1408.2005633502267	0.0
1228.702026418934	-1408.7194842472672	0.0
